eer_mean,eer_std,experiment,rank1_ir_mean,rank1_ir_std,rank5_ir_mean,rank5_ir_std,reconstruction_mse_mean,reconstruction_mse_std,source,task_retention_mean,task_retention_std,variant
0.05131257631257631,0.013877806564882873,alternative_attacker,0.841269850730896,0.1205931351182637,0.9523809552192688,0.016495720993624802,,,,,,No Protection
0.47336691086691085,0.02720452047198517,alternative_attacker,0.015873016168673832,0.01099714786678254,0.06349206467469533,0.029095718996204823,,,,,,Fixed-Noise AE
0.4376221001221001,0.024804907263470254,alternative_attacker,0.01904761977493763,0.0,0.0793650820851326,0.0054985736645416,,,,,,Proposed ANIAE
0.4632936507936508,0.01327825038874138,core_ablation,0.008888889228304227,0.0029095719809129803,0.07238095452388127,0.01649572185394375,0.02379123571872023,0.004271387354055019,final_results,0.9153945136573667,0.02030107430323075,Full Proposed ANIAE
0.47113247863247865,0.004068514811984869,core_ablation,0.012063492462038994,0.00396507821579845,0.06920635104179382,0.00900155374673673,0.03591821635027469,0.0023956557063953632,final_results,0.889705796338539,0.008284800013363462,Fixed-Noise AE
0.37008547008547005,0.018001514012627205,core_ablation,0.047619049126903214,0.025197632848107377,0.16825397312641144,0.027492868322708003,0.0017041674928274678,0.00021194116432346388,ablation,0.9902906942738492,0.004481631339881928,ANIAE without privacy loss
