seed,task,subwindow_idx,sigma_mean,sigma_std,sigma_cv,n
pooled,RAN,18,0.043259077061647694,0.02822165811785229,0.6523869678873209,12600
pooled,RAN,19,0.04340619251058097,0.02807770017141358,0.6468593200053007,12600
pooled,RAN,20,0.04347429873791361,0.027887684524644903,0.6414752010783848,12600
pooled,RAN,21,0.043588046091830444,0.02825925728459365,0.6483258557875615,12600
pooled,RAN,22,0.043860798095175554,0.028959730145268633,0.6602645506456036,12600
pooled,RAN,23,0.043949225573164837,0.029202427593081216,0.6644582973246305,12600
pooled,RAN,24,0.04399690120325734,0.029334927208388383,0.666749848423792,12600
pooled,RAN,25,0.04398748469058542,0.029332294380683004,0.6668327272407315,12600
pooled,RAN,26,0.04393613999406438,0.029237349252495264,0.6654510217885579,12600
pooled,RAN,27,0.04392245434852879,0.029237151732911595,0.6656538703623449,12600
pooled,RAN,28,0.0439528401568532,0.0292580544561611,0.6656692571344366,12600
pooled,RAN,29,0.0439827661476438,0.02928340297119255,0.6657926623553505,12600
pooled,RAN,30,0.04398089586712775,0.02927629986389267,0.6656594707015596,12600
pooled,RAN,31,0.04401031530225679,0.029316691400185623,0.6661322737372505,12600
pooled,RAN,32,0.04397596781999464,0.029283278177736318,0.6658927507315037,12600
pooled,RAN,33,0.04393131210202617,0.029192059506505955,0.6644932306758845,12600
pooled,RAN,34,0.044016318750227726,0.02914845161177836,0.6622192050448915,12600
pooled,RAN,35,0.04403279335814572,0.028804905204443135,0.6541693816732264,12600
pooled,RAN,36,0.04389164797414745,0.028439635861821244,0.6479509695915822,12600
pooled,RAN,37,0.043545702923651015,0.02840003782754847,0.6521892154856808,12600
pooled,RAN,38,0.043585331458450546,0.028688605646414782,0.6582169892126056,12600
pooled,RAN,39,0.04370984327077629,0.028961188449312048,0.6625781810724323,12600
pooled,RAN,40,0.04372139180707375,0.029001718959358408,0.6633301859952723,12600
pooled,RAN,41,0.04368870029314643,0.029053047361102667,0.6650014114899249,12600
pooled,RAN,42,0.04369933212619452,0.029041393329090136,0.6645729331794974,12600
pooled,RAN,43,0.0437341298187329,0.029060700938060888,0.6644856330401513,12600
pooled,RAN,44,0.043763818410299124,0.029093133022163504,0.6647759285857218,12600
pooled,RAN,45,0.04376735186729107,0.029055300844992117,0.6638578667745763,12600
pooled,RAN,46,0.04378477465856584,0.029107518891255495,0.664786312553536,12600
pooled,RAN,47,0.0437681142798078,0.029076289638301066,0.664325848091547,12600
pooled,RAN,48,0.04373682911493002,0.029025136986314957,0.6636314880085106,12600
pooled,RAN,49,0.04365580191614018,0.028864011984471267,0.6611724150644871,12600
pooled,RAN,50,0.04356420825457289,0.028311226773920936,0.6498735523547392,12600
pooled,RAN,51,0.04352372880699852,0.027881843161573352,0.6406124641850542,12600
pooled,RAN,52,0.0434141325499005,0.02786204362713263,0.6417735882458968,12600
pooled,RAN,53,0.043588696772543095,0.028520474065333427,0.6543089419296134,12600
pooled,RAN,54,0.04372937358228401,0.028857712342080708,0.6599159781646581,12600
pooled,RAN,55,0.04374937177783558,0.02897378040079408,0.6622673474701836,12600
pooled,RAN,56,0.04373351468926384,0.028962775010428248,0.662255828652581,12600
pooled,RAN,57,0.043716950309093276,0.028891683824175354,0.6608805879619143,12600
pooled,RAN,58,0.043733471098045505,0.02888831675077629,0.6605539424486098,12600
pooled,RAN,59,0.043734606070340507,0.028893212403734554,0.6606487402050493,12600
pooled,RAN,60,0.04372667474576109,0.02886946807896341,0.6602255544657452,12600
pooled,RAN,61,0.043730065384140565,0.028873618876014296,0.66026928206894,12600
pooled,RAN,62,0.04373223648170039,0.02889368042872688,0.6606952388729843,12600
pooled,RAN,63,0.0437145594309365,0.028843371966151967,0.6598115671672469,12600
pooled,RAN,64,0.0436277892331164,0.028713366002867547,0.658143960709157,12600
pooled,RAN,65,0.04354323203520229,0.028507626065468722,0.6546970615874791,12600
pooled,RAN,66,0.04360490102276561,0.028155707176214385,0.6457005179650476,12600
pooled,RAN,67,0.04353006981305837,0.027882670745493048,0.6405381582257115,12600
pooled,RAN,68,0.043374045668613345,0.027997844100117686,0.6454976396259411,12600
pooled,RAN,69,0.04332703046271548,0.02822212554663326,0.6513745632976036,12600
pooled,RAN,70,0.043470979458948095,0.02855893599656341,0.6569655515476273,12600
pooled,RAN,71,0.04359084080712545,0.028757223729817673,0.6597079385795412,12600
pooled,RAN,72,0.043600722426356424,0.028782040419614838,0.6601276038081478,12600
pooled,RAN,73,0.043580119646568265,0.028735603644468283,0.6593741338369887,12600
pooled,RAN,74,0.0435627620105469,0.028698669706578313,0.6587890294841757,12600
